representative,taxID,id_method,taxon,rank,score,kingdom,phylum,class,order,family,genus,species,path,scores,reason,NNtaxID,NNtaxon,NNrank,NNdistance
Zotu3229,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+22,dddddcddddddd4ddddddddd,2,2945,Prorocentrum micans,species,0.1029
Zotu3230,2698737,insect,Sar,clade,1,,,,,,,,2.21211E+13,dddddddddddddd,2,1486022,Azadinium dexteroporum,species,0.0277
Zotu3231,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22211211212,ddddddddddd,2,475980,Goniomonas aff. amphinema,species,0.0662
Zotu3232,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddcdddddddbddddcddd,2,1655519,Durinskia cf. baltica HG171,species,0.1136
Zotu3233,33656,insect,Phaeocystis,genus,NA,,Haptophyta,,Phaeocystales,Phaeocystaceae,Phaeocystis,,NA,NA,-1,118080,Phaeocystis jahnii,species,0.0074
Zotu3234,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddcddddDddd,2,1151059,Psammosa pacifica,species,0.0786
Zotu3235,1472647,insect,Paragymnodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Paragymnodinium,,NA,NA,-1,409284,Paragymnodinium shiwhaense,species,0.0145
Zotu3236,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddddddddddddddddddddddd,2,987156,Stylochlamydium venustum,species,0.0506
Zotu3237,1,insect,root,no rank,1,,,,,,,,,,4,1453324,Chelifer cancroides,species,0.1211
Zotu3238,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+15,dddddcddddddddcd,2,1340056,Posoniella tricarinelloides,species,0.1001
Zotu3239,6102,insect,Hexacorallia,subclass,NA,Metazoa,Cnidaria,Anthozoa,,,,,NA,NA,-1,46719,Porites,genus,0.0123
Zotu3240,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddddddddddddddddddddddd,2,987156,Stylochlamydium venustum,species,0.0533
Zotu3241,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+12,ddddddddddddd,2,39447,Gymnodinium catenatum,species,0.0307
Zotu3242,543769,insect,Rhizaria,clade,0.9849,,,,,,,,2.21212E+21,dddddddddddddddddddddb,2,151027,Cryothecomonas longipes,species,0.0707
Zotu3243,632149,insect,Azadinium,genus,NA,,,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,,NA,NA,-1,1519425,Azadinium trinitatum,species,0.0147
Zotu3244,2759,insect,Eukaryota,superkingdom,0.9453,,,,,,,,2.21212E+18,dddddcdddddddddddd_,2,66465,Tripos tenuis,species,0.1313
Zotu3245,131567,insect,cellular organisms,no rank,1,,,,,,,,21221212,dddddddd,3,1109190,Astericola clausii,species,0.0492
Zotu3246,363324,insect,Blastodinium,genus,NA,,,Dinophyceae,Blastodiniales,,Blastodinium,,NA,NA,-1,363324,Blastodinium,genus,0.014
Zotu3247,39119,insect,Dictyochophyceae,class,1,,,Dictyochophyceae,,,,,2.21221E+15,dddddddddddddddd,2,35674,Rhizochromulina cf. marina,species,0.0247
Zotu3248,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+14,ddddddddddddddd,2,407301,Karlodinium veneficum,species,0.0267
Zotu3249,693229,insect,Dolioletta,genus,NA,Metazoa,Chordata,Thaliacea,Doliolida,Doliolidae,Dolioletta,,NA,NA,-1,693230,Dolioletta gegenbauri,species,0.0164
Zotu3250,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.22112E+13,dddddddddddddd,2,2703868,Dicrateria rotunda,species,0.0205
Zotu3251,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22122112,dddddddd,2,403677,Phytophthora infestans T30-4,strain,0.0362
Zotu3252,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,35144,Prymnesium parvum f. patelliferum,forma,0.0152
Zotu3253,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+19,dddddddddddddddddd\d,2,407301,Karlodinium veneficum,species,0.1011
Zotu3254,66470,insect,Lepidodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,,NA,NA,-1,66470,Lepidodinium,genus,0.0134
Zotu3255,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddddddddddd,2,232288,Telonema antarcticum,species,0.0362
Zotu3256,2759,insect,Eukaryota,superkingdom,0.8811,,,,,,,,2.21211E+14,ddddddddddddddX,2,2038323,Durinskia kwazulunatalensis,species,0.0374
Zotu3257,1,insect,root,no rank,1,,,,,,,,22121,ddddd,3,27940,Gloeodinium viscum,species,0.0927
Zotu3258,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0598
Zotu3259,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0794
Zotu3260,211030,insect,Oligotrichia,subclass,NA,,Ciliophora,Spirotrichea,,,,,NA,NA,-1,1537145,Cyrtostrombidium paralongisomum,species,0.0071
Zotu3261,41873,insect,Mamiellaceae,family,1,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,,2.22112E+14,ddddddddddddddd,2,38833,Micromonas pusilla,species,0.0251
Zotu3262,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.22112E+11,dddddddddddd,2,412158,Chrysochromulina simplex,species,0.0217
Zotu3263,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.12211E+13,dddddddddddddd,2,259844,Hermodice carunculata,species,0.0609
Zotu3264,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,412157,Chrysochromulina rotalis,species,0.0089
Zotu3265,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+19,dddddddddd4ddddd_ddd,2,340370,Syndinium turbo,species,0.1127
Zotu3266,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+11,dddddddddddd,2,1798043,Gymnoxanthella radiolariae,species,0.0254
Zotu3267,38832,insect,Micromonas,genus,NA,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,,NA,NA,-1,296587,Micromonas commoda,species,0.0178
Zotu3268,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,2944,Prorocentrum,genus,0.0753
Zotu3269,2759,insect,Eukaryota,superkingdom,0.9621,,,,,,,,2.22112E+12,dddddddddddd`,3,471943,Pyramimonas gelidicola,species,0.0436
Zotu3270,1,insect,root,no rank,1,,,,,,,,221212221,ddddddddd,2,466782,Perlomyia utahensis,species,0.1251
Zotu3271,1123714,insect,Amphidomataceae,family,NA,,,Dinophyceae,Gonyaulacales,Amphidomataceae,,,NA,NA,-1,632149,Azadinium,genus,0.008
Zotu3272,33829,insect,Spirotrichea,class,1,,Ciliophora,Spirotrichea,,,,,221122121,ddddddddd,3,702563,Rimostrombidium veniliae,species,0.0355
Zotu3273,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,265527,Navicula phyllepta,species,0.0083
Zotu3274,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+17,dddddddddd`ddddddd,2,67961,Thorea violacea,species,0.0815
Zotu3275,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddcdddddddddddddddd,2,1162806,Sinophysis ebriola,species,0.0883
Zotu3276,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,ddddddddddddddddd,2,35859,Neomeris dumetosa,species,0.0354
Zotu3277,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+17,dddddddddd[ddEdddd,2,67961,Thorea violacea,species,0.096
Zotu3278,33675,insect,Labyrinthuloides,genus,NA,,,Bigyra,Thraustochytrida,Thraustochytriaceae,Labyrinthuloides,,NA,NA,-1,33676,Labyrinthuloides minuta,species,0.0027
Zotu3279,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+12,dddddddddYddd,2,1196158,Azadinium caudatum var. margalefii,varietas,0.0603
Zotu3280,131567,insect,cellular organisms,no rank,1,,,,,,,,2122121222,dddddddddd,2,119369,Neocalanus flemingeri,species,0.0401
Zotu3281,35143,insect,Prymnesium,genus,NA,,Haptophyta,,Prymnesiales,Prymnesiaceae,Prymnesium,,NA,NA,-1,35143,Prymnesium,genus,0.0189
Zotu3282,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddcdddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0611
Zotu3283,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+15,dddVdddddddddddd,2,114254,Rhizidiomyces apophysatus,species,0.0633
Zotu3284,2302916,insect,Chloroparvula,genus,NA,Viridiplantae,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,,NA,NA,-1,1883388,Chloroparvula pacifica,species,0.0133
Zotu3285,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.22112E+11,dddddddddddd,2,412158,Chrysochromulina simplex,species,0.021
Zotu3286,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,ddddddddddddddddd,2,278121,Amphibelone cultellata,species,0.047
Zotu3287,2864,insect,Dinophyceae,class,0.7587,,,Dinophyceae,,,,,2.21211E+15,dddddddddddRdddL,2,107757,Gymnodinium aureolum,species,0.0368
Zotu3288,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddbdddddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.123
Zotu3289,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111112,dddddddddEd,2,1573495,Levanderina fissa,species,0.0829
Zotu3290,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddddddddddd,3,1028391,Micrasterias hardyi,species,0.0921
Zotu3291,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddcdddddddd,2,2944,Prorocentrum,genus,0.0995
Zotu3292,211030,insect,Oligotrichia,subclass,NA,,Ciliophora,Spirotrichea,,,,,NA,NA,-1,1537145,Cyrtostrombidium paralongisomum,species,0.0112
Zotu3293,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+13,dddddddddddddd,2,1003176,Kareniaceae,family,0.0308
Zotu3294,1,insect,root,no rank,1,,,,,,,,,,2,217475,Arachis stenosperma,species,0.8797
Zotu3295,33630,insect,Alveolata,clade,1,,,,,,,,2212121122,dddddcdddd,2,2953,Gymnodiniales,order,0.0578
Zotu3296,2864,insect,Dinophyceae,class,0.6873,,,Dinophyceae,,,,,2.21211E+15,dddddddddddDdddE,2,60594,Gyrodinium,genus,0.0363
Zotu3297,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+19,dddddddddddddddddddd,2,160623,Adenoides eludens,species,0.0916
Zotu3298,513203,insect,Amphorellopsis,genus,NA,,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Amphorellopsis,,NA,NA,-1,1229649,Amphorellopsis quinquealata,species,0.0156
Zotu3299,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+17,dddddddddddddddddd,2,67961,Thorea violacea,species,0.0995
Zotu3300,41873,insect,Mamiellaceae,family,NA,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,,NA,NA,-1,564608,Micromonas pusilla CCMP1545,strain,0.0128
Zotu3301,35087,insect,Eugregarinorida,order,1,,Apicomplexa,Conoidasida,Eugregarinorida,,,,2.21212E+14,ddddddddddddddd,2,672929,Lecudina phyllochaetopteri,species,0.0666
Zotu3302,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22211212122,ddddddddddd,2,418974,Chrysochromulina parkeae,species,0.022
Zotu3303,131567,insect,cellular organisms,no rank,1,,,,,,,,22122122,dddddddd,3,114254,Rhizidiomyces apophysatus,species,0.0671
Zotu3304,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddAdddddddd,2,858351,Tintinnophagus acutus,species,0.1051
Zotu3305,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddddddddddddddddddddddd,2,39450,Prorocentrum triestinum,species,0.0837
Zotu3306,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,ddddddddddddddddddddPd,3,70448,Ostreococcus tauri,species,0.0917
Zotu3307,1798042,insect,Gymnoxanthella,genus,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnoxanthella,,NA,NA,-1,1798043,Gymnoxanthella radiolariae,species,0.0053
Zotu3308,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddcdddddd,2,2945,Prorocentrum micans,species,0.0837
Zotu3309,66470,insect,Lepidodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,,NA,NA,-1,66470,Lepidodinium,genus,0.012
Zotu3310,39119,insect,Dictyochophyceae,class,1,,,Dictyochophyceae,,,,,2.21221E+12,ddddddddddddd,2,465777,Pseudochattonella farcimen,species,0.0218
Zotu3311,363324,insect,Blastodinium,genus,1,,,Dinophyceae,Blastodiniales,,Blastodinium,,2.21211E+16,ddddddddddddddddd,2,647144,Blastodinium galatheanum,species,0.0247
Zotu3312,131567,insect,cellular organisms,no rank,NA,,,,,,,,NA,NA,-1,2016387,Ramaria cf. rubripermanens,species,0.0114
Zotu3313,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddddddddddd,3,34145,Closterium,genus,0.0902
Zotu3314,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+14,ddddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0322
Zotu3315,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,ddddddddddddddddd,3,590956,Amphidinium cupulatisquama,species,0.0915
Zotu3316,3135,insect,Dasycladaceae,family,1,Viridiplantae,Chlorophyta,Ulvophyceae,Dasycladales,Dasycladaceae,,,2.21212E+19,dddddddddddddddddddd,2,35859,Neomeris dumetosa,species,0.0543
Zotu3317,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111,ddddddd,3,66473,Pentapharsodinium tyrrhenicum,species,0.0908
Zotu3318,131567,insect,cellular organisms,no rank,1,,,,,,,,212212122,ddddddddd,2,72035,Lepeophtheirus,genus,0.061
Zotu3319,2759,insect,Eukaryota,superkingdom,0.9999,,,,,,,,2.21212E+22,ddddddddddcdddddddddddd,2,33330,Trichoniscus pusillus,species,0.1238
Zotu3320,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,2759,Eukaryota,superkingdom,0
Zotu3321,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+15,dddddddddddcdVdd,2,1486022,Azadinium dexteroporum,species,0.0251
Zotu3322,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,393032,Ichthyodinium chabelardi,species,0.0839
Zotu3323,2830,insect,Haptophyta,phylum,0.9981,,Haptophyta,,,,,,2221121211,dddddddddd,2,127547,Cruciplacolithus neohelis,species,0.0331
Zotu3324,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,ddddddddddddddddd,2,278121,Amphibelone cultellata,species,0.0546
Zotu3325,66801,insect,Gymnodiniaceae,family,0.9997,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,,2.21211E+14,ddddddddddddddd,2,66470,Lepidodinium,genus,0.0201
Zotu3326,1,insect,root,no rank,1,,,,,,,,22221,dddWd,2,44169,Antipathidae,family,0.0524
Zotu3327,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+15,dddddddddddddddd,2,85466,Chaunacanthid 217,species,0.0616
Zotu3328,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddddd,2,2945,Prorocentrum micans,species,0.1294
Zotu3329,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,412158,Chrysochromulina simplex,species,0.0149
Zotu3330,37516,insect,Hydroidolina,subclass,NA,Metazoa,Cnidaria,Hydrozoa,,,,,NA,NA,-1,168745,Hippopodius hippopus,species,0.0099
Zotu3331,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+22,ddddddddddddddddddddddd,2,1055891,Bembidion hispanicum,species,0.1169
Zotu3332,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,ddddddddddddddddd,2,160260,Labyrinthuloides yorkensis,species,0.1103
Zotu3333,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+19,ddddddddddBddddddddd,2,110372,Ophryocystis elektroscirrha,species,0.1189
Zotu3334,1,insect,root,no rank,1,,,,,,,,22121222,dddddddd,2,50344,Tityus stigmurus,species,0.1354
Zotu3335,73028,insect,Prymnesiales,order,NA,,Haptophyta,,Prymnesiales,,,,NA,NA,-1,418974,Chrysochromulina parkeae,species,0.0083
Zotu3336,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+12,ddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0615
Zotu3337,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.22112E+15,dddddddddddddBdd,3,459534,Didymoeca costata,species,0.0291
Zotu3338,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+11,ddddddddddHd,2,1340056,Posoniella tricarinelloides,species,0.0856
Zotu3339,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,2555874,Chrysochromulina andersonii,species,0.0109
Zotu3340,131567,insect,cellular organisms,no rank,1,,,,,,,,2.22112E+11,dddddddddddd,2,885871,Cinachyrella schulzei,species,0.0506
Zotu3341,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+21,dddddddddddddddddddddd,2,141414,Strombidinopsis acuminata,species,0.0459
Zotu3342,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddddddddddd,3,157576,Closterium spinosporum var. crassum (nom. inval.),varietas,0.084
Zotu3343,33634,insect,Stramenopiles,clade,1,,,,,,,,2.21221E+14,ddddddddddddddd,2,87111,Aplanochytrium kerguelense,species,0.05
Zotu3344,238245,insect,Stenocarpella maydis,species,NA,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Stenocarpella,Stenocarpella maydis,NA,NA,-1,238245,Stenocarpella maydis,species,0
Zotu3345,116571,insect,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,,2.12212E+11,dddddddddddd,2,512226,Eurycletodes laticauda,species,0.0415
Zotu3346,2830,insect,Haptophyta,phylum,1,,Haptophyta,,,,,,22211212112,ddddddddd_d,2,127547,Cruciplacolithus neohelis,species,0.0264
Zotu3347,285966,insect,Polyphysaceae,family,1,Viridiplantae,Chlorophyta,Ulvophyceae,Dasycladales,Polyphysaceae,,,2.21212E+19,dddddddddddddddddddd,2,219612,Parvocaulis pusillus,species,0.0474
Zotu3348,3041,insect,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,,2.22112E+12,ddddddddddddd,2,38833,Micromonas pusilla,species,0.0279
Zotu3349,119367,insect,Neocalanus,genus,NA,Metazoa,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,,NA,NA,-1,119369,Neocalanus flemingeri,species,0.0197
Zotu3350,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+14,dddddddddddK[dd,2,327389,Paulsenella vonstoschii,species,0.0479
Zotu3351,1,insect,root,no rank,1,,,,,,,,22121,ddddd,3,27940,Gloeodinium viscum,species,0.0923
Zotu3352,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,ddddddddddcddddddddddd,2,33114,Capsicum baccatum,species,0.0752
Zotu3353,2836,insect,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,,22122221211,ddddddddddd,2,49239,Chaetoceros rostratus,species,0.0509
Zotu3354,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+22,dddddddddd@dddddddddddd,2,1151059,Psammosa pacifica,species,0.07
Zotu3355,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddDdddddddddddddd,2,2944,Prorocentrum,genus,0.0817
Zotu3356,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0778
Zotu3357,2759,insect,Eukaryota,superkingdom,0.857,,,,,,,,222112111,ddddddddV,2,1406150,Ernstia adusta,species,0.0611
Zotu3358,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0665
Zotu3359,65583,insect,Spumellaria,order,1,,,Polycystinea,Spumellaria,,,,2.21212E+24,ddddddddddddddddddddddddd,2,1408141,Spongotrochus glacialis,species,0.0346
Zotu3360,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,ddddddddddddddddd,3,590956,Amphidinium cupulatisquama,species,0.0896
Zotu3361,45124,insect,Calcaronea,subclass,NA,Metazoa,Porifera,Calcarea,,,,,NA,NA,-1,196259,Anamixilla torresi,species,0.0027
Zotu3362,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0642
Zotu3363,2864,insect,Dinophyceae,class,0.5226,,,Dinophyceae,,,,,2.21211E+15,ddddddddddddddd4,2,407301,Karlodinium veneficum,species,0.0241
Zotu3364,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,2038323,Durinskia kwazulunatalensis,species,0.0787
Zotu3365,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,ddbdYddddd`ddddddddddd,2,232288,Telonema antarcticum,species,0.0364
Zotu3366,13792,insect,Mamiellales,order,NA,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,,,,NA,NA,-1,41875,Bathycoccus prasinos,species,0.0175
Zotu3367,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+13,dddddddddddddd,4,407301,Karlodinium veneficum,species,0.0348
Zotu3368,131567,insect,cellular organisms,no rank,1,,,,,,,,2.21221E+12,ddddddddddddd,2,505996,Rhaphoneis amphiceros,species,0.0697
Zotu3369,2864,insect,Dinophyceae,class,0.9679,,,Dinophyceae,,,,,2.21211E+15,dddddddddddddKda,2,407301,Karlodinium veneficum,species,0.0227
Zotu3370,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0628
Zotu3371,2759,insect,Eukaryota,superkingdom,1,,,,,,,,221211111,ddddddddd,2,1249456,Azadinium polongum,species,0.0475
Zotu3372,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddddddddddd,2,2944,Prorocentrum,genus,0.0855
Zotu3373,632149,insect,Azadinium,genus,NA,,,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,,NA,NA,-1,1486022,Azadinium dexteroporum,species,0.0187
Zotu3374,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddddddd^ddd,2,1151059,Psammosa pacifica,species,0.0823
Zotu3375,265527,insect,Navicula phyllepta,species,NA,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula phyllepta,NA,NA,-1,265527,Navicula phyllepta,species,0
Zotu3376,632149,insect,Azadinium,genus,NA,,,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,,NA,NA,-1,1486022,Azadinium dexteroporum,species,0.0154
Zotu3377,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddddadddddd,2,33114,Capsicum baccatum,species,0.1197
Zotu3378,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+11,ddddddddd\dd,2,363325,Blastodinium contortum,species,0.0361
Zotu3379,363324,insect,Blastodinium,genus,NA,,,Dinophyceae,Blastodiniales,,Blastodinium,,NA,NA,-1,363325,Blastodinium contortum,species,0.0187
Zotu3380,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,dddddQddddddddddddddddddd,2,46947,Geminigera cryophila,species,0.0349
Zotu3381,1779146,insect,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,,2.22112E+17,ddddddddddddddaddd,2,2259400,Iophon methanophila,species,0.0238
Zotu3382,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+12,ddddddddddddd,2,39447,Gymnodinium catenatum,species,0.0311
Zotu3383,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddSdddddddddddddddddddd,2,1408141,Spongotrochus glacialis,species,0.0714
Zotu3384,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111122,ddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0775
Zotu3385,141411,insect,Choreotrichia,subclass,1,,Ciliophora,Spirotrichea,,,,,2.21122E+13,dddddddddddddd,2,702563,Rimostrombidium veniliae,species,0.0346
Zotu3386,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,3,1132513,Euduboscquella crenulata,species,0.0769
Zotu3387,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+15,dddddddddddddddd,2,409284,Paragymnodinium shiwhaense,species,0.0664
Zotu3388,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,dddddddddd_dddddd,3,29199,Chlorarachnion reptans,species,0.113
Zotu3389,121489,insect,Spongia,genus,NA,Metazoa,Porifera,Demospongiae,Dictyoceratida,Spongiidae,Spongia,,NA,NA,-1,1336826,Spongia tubulifera,species,0.0159
Zotu3390,543769,insect,Rhizaria,clade,1,,,,,,,,2.21212E+17,dddddddddddddddddd,2,167535,Phagomyxa bellerocheae,species,0.0555
Zotu3391,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+21,dddddddddddddddddddddd,2,141414,Strombidinopsis acuminata,species,0.0452
Zotu3392,34125,insect,Cladophora,genus,NA,Viridiplantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,,NA,NA,-1,34135,Cladophora socialis,species,0.0191
Zotu3393,41873,insect,Mamiellaceae,family,0.8656,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,,2.22112E+15,dddddddddddddddW,2,38833,Micromonas pusilla,species,0.024
Zotu3394,2759,insect,Eukaryota,superkingdom,0.9995,,,,,,,,2.21211E+13,dddddddddddddd,4,66473,Pentapharsodinium tyrrhenicum,species,0.0332
Zotu3395,2836,insect,Bacillariophyta,phylum,NA,,Bacillariophyta,,,,,,NA,NA,-1,232513,Tabularia,genus,0.0056
Zotu3396,65574,insect,Acantharea,class,1,,,Acantharea,,,,,2.21212E+17,dddddddddddddddddd,2,65574,Acantharea,class,0.032
Zotu3397,33630,insect,Alveolata,clade,1,,,,,,,,2212121122,dddddddddd,2,1151059,Psammosa pacifica,species,0.0605
Zotu3398,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddddddddddd,2,1607835,Nolandia orientalis,species,0.0756
Zotu3399,6833,insect,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,,2.12212E+11,dddddddddddd,2,6836,Calanus,genus,0.0344
