representative,taxID,id_method,taxon,rank,score,kingdom,phylum,class,order,family,genus,species,path,scores,reason,NNtaxID,NNtaxon,NNrank,NNdistance
Zotu7140,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+13,dddIdddIddd9dd,2,1785973,Gelidiophycus freshwateri,species,0.1335
Zotu7141,1,insect,root,no rank,1,,,,,,,,,,2,1391052,Tentorium papillatum,species,0.1858
Zotu7142,1,insect,root,no rank,1,,,,,,,,,,2,1780114,Micropontica circassica,species,0.1923
Zotu7143,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1707715,Doriopsilla bertschi,species,0.1148
Zotu7144,243950,insect,Ophionereis,genus,NA,Metazoa,Echinodermata,Ophiuroidea,Ophiurida,Ophionereidae,Ophionereis,,NA,NA,-1,1815176,Ophionereis degeneri,species,0.0065
Zotu7145,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddddddd5ddd,2,748556,Rhodymenia prolificans,species,0.1238
Zotu7146,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1077844,Nigrobaetis digitatus,species,0.1213
Zotu7147,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+18,dddddddddddd]dddddd,2,1107562,Achaearanea tabulata,species,0.1259
Zotu7148,6656,insect,Arthropoda,phylum,1,Metazoa,Arthropoda,,,,,,1.11111E+23,d=ddddddddddcddddddUdddd,2,676265,Mesocyclops pehpeiensis,species,0.1115
Zotu7149,1,insect,root,no rank,1,,,,,,,,,,2,473954,Conasprella orbignyi,species,0.1828
Zotu7150,2759,insect,Eukaryota,superkingdom,0.9989,,,,,,,,1.11222E+16,dddddddddddddddYd,2,248219,Caenis youngi,species,0.1559
Zotu7151,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,105404,Agarum clathratum,species,0.1311
Zotu7152,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddBddd]ddd@ddddddd,2,1538645,Culiseta fumipennis,species,0.1075
Zotu7153,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+19,dddddddUdddddddddddd,2,508943,Morula spinosa,species,0.1287
Zotu7154,33630,insect,Alveolata,no rank,1,,,,,,,,11111122112,ddddddddddd,2,587282,Leucocytozoon fringillinarum,species,0.1492
Zotu7155,1,insect,root,no rank,1,,,,,,,,,,2,328242,Fluminicola erosus,species,0.1778
Zotu7156,1,insect,root,no rank,1,,,,,,,,,,2,1544666,Polymastia bartletti,species,0.1785
Zotu7157,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,603531,Procloeon mendax,species,0.1194
Zotu7158,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddadddddYdddddddddddd,2,338440,Neopedies brunneri,species,0.1262
Zotu7159,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1659392,Zelotes puritanus,species,0.1335
Zotu7160,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,313632,Neritina canalis,species,0.1392
Zotu7161,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,328259,Fluminicola warnerensis,species,0.1238
Zotu7162,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+19,dddddddddddddddddddd,2,10231,Sagitta elegans,species,0.16
Zotu7163,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,FdddddddddddddRd,2,1183214,Radiatula khadakvaslaensis,species,0.1205
Zotu7164,2870,insect,Phaeophyceae,class,1,,,Phaeophyceae,,,,,1.11222E+14,ddddddddddddddd,2,442698,Vimineoleathesia japonica,species,0.0981
Zotu7165,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,537782,Nerita olivaria,species,0.1319
Zotu7166,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1631831,Pleurobranchus albiguttatus,species,0.1148
Zotu7167,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,168817,Mazzaella oregona,species,0.1417
Zotu7168,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,dddd4ddddddbcdd,2,314505,Orthopyxis everta,species,0.1368
Zotu7169,1,insect,root,no rank,1,,,,,,,,,,2,1008816,Cylindroiulus luridus,species,0.1674
Zotu7170,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+18,ddddddddddddcdddddd,2,120566,Cyclina sinensis,species,0.1299
Zotu7171,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,116068,Onslowia endophytica,species,0.1458
Zotu7172,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,2039667,Antireicheia debeckeri,species,0.1295
Zotu7173,2759,insect,Eukaryota,superkingdom,0.8695,,,,,,,,1.11222E+15,ddddddddddRd`ddW,2,549686,Lessonia variegata,species,0.1002
Zotu7174,2759,insect,Eukaryota,superkingdom,0.9999,,,,,,,,1.11222E+19,ddddddddddddGddddddd,2,1468430,Paranocaracris rubripes,species,0.1335
Zotu7175,413208,insect,Antisabia,genus,1,Metazoa,Mollusca,Gastropoda,Littorinimorpha,Hipponicidae,Antisabia,,2.22122E+17,dddbdddddYcddddddc,0,256090,Leptochiton,genus,0.1132
Zotu7176,1,insect,root,no rank,1,,,,,,,,,,2,328259,Fluminicola warnerensis,species,0.1792
Zotu7177,1,insect,root,no rank,1,,,,,,,,,,2,1391052,Tentorium papillatum,species,0.1953
Zotu7178,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1543204,Luniella spinipes,species,0.1474
Zotu7179,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,1.11111E+12,dddddddddddcd,2,2949,Symbiodinium,genus,0.0379
Zotu7180,1,insect,root,no rank,1,,,,,,,,,,2,2025590,Eunicella albicans,species,0.1603
Zotu7181,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,499936,Chlorostoma lischkei,species,0.1368
Zotu7182,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,1.11111E+14,ddddddddddddddd,2,133427,Protoceratium reticulatum,species,0.0331
Zotu7183,35140,insect,Chrysochromulina,genus,1,,,Haptophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,1.11222E+17,dddddddddddddddddd,0,716660,Cronius edwardsii,species,0.1515
Zotu7184,2802,insect,Ceramiales,order,0.9988,,,Florideophyceae,Ceramiales,,,,1.11221E+15,ddddddddcd[dd7\d,2,860631,Chondrophycus succisus,species,0.0676
Zotu7185,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1981007,Columbella xiphitella,species,0.1319
Zotu7186,1,insect,root,no rank,1,,,,,,,,,,2,168724,Chrysaora melanaster,species,0.1867
Zotu7187,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,dddddddddddd8dd,2,347427,Paederus fuscipes,species,0.0985
Zotu7188,33634,insect,Stramenopiles,no rank,0.9996,,,,,,,,1.11222E+15,dddddddddddddcbd,2,10195,Brachionus plicatilis,species,0.1036
Zotu7189,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,bdddddddddddddHd,2,335531,Nerita balteata,species,0.1189
Zotu7190,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+13,dddddddddddddd,2,1140781,Ethmia lichyi,species,0.1358
Zotu7191,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,52928,Nerita albicilla,species,0.1124
Zotu7192,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddddcddd,2,1903377,Paragomphus nigroviridis,species,0.1197
Zotu7193,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,1928771,Hemithyrsocera marginalis,species,0.1458
Zotu7194,2852,insect,Cylindrotheca,genus,1,,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,,1.11222E+19,dddddddddddddddddd`c,0,2856,Cylindrotheca closterium,species,0.0871
Zotu7195,2759,insect,Eukaryota,superkingdom,0.9968,,,,,,,,1.11222E+17,dddddddNdddJdddddd,2,1069815,Sinanodonta woodiana,species,0.1384
Zotu7196,1,insect,root,no rank,1,,,,,,,,,,2,1543438,Fluviopupa seasea,species,0.1663
Zotu7197,1,insect,root,no rank,1,,,,,,,,,,2,2025590,Eunicella albicans,species,0.1702
Zotu7198,2759,insect,Eukaryota,superkingdom,0.9609,,,,,,,,1111112212,ddddddddd`,4,7868,Callorhinchus milii,species,0.1804
Zotu7199,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,dddddddddddd`dd,2,1588901,Pythium utonaiense,species,0.1095
Zotu7200,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddCddddd[ddddddddddad,2,328250,Fluminicola multifarius,species,0.1498
Zotu7201,2759,insect,Eukaryota,superkingdom,0.9284,,,,,,,,1.11222E+13,dddddddNddddd],2,537775,Nerita insculpta,species,0.1588
Zotu7202,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,948347,Conanalus pieli,species,0.1449
Zotu7203,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,1111112212,dddddddddd,2,5804,Eimeria maxima,species,0.1726
Zotu7204,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,ddd4ddd\ddd,2,1911541,Pterocladiella media,species,0.1213
Zotu7205,1,insect,root,no rank,1,,,,,,,,,,2,57642,Siphonaria pectinata,species,0.1743
Zotu7206,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd;dddGddd,2,648590,Trochus histrio,species,0.1205
Zotu7207,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1981004,Columbella rustica,species,0.1515
Zotu7208,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd;dddGddd,2,1234972,Cambarincola ingens,species,0.1099
Zotu7209,1,insect,root,no rank,1,,,,,,,,,,2,1522339,Elysia orientalis,species,0.1655
Zotu7210,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,ddd4ddd\ddd,2,31363,Ahnfeltia fastigiata,species,0.1148
Zotu7211,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1286864,Opisthostoma paulucciae,species,0.1246
Zotu7212,33630,insect,Alveolata,no rank,1,,,,,,,,11111122112,ddddddddddd,2,859398,Ovabunda obscuronata,species,0.1779
Zotu7213,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,127563,Chrysochromulina parva,species,0.1197
Zotu7214,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+20,dddddddddddd_dddddddd,3,1770651,Lordithon facilis,species,0.1569
Zotu7215,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddcdddQdddEdddd,2,172965,Gracilaria dentata,species,0.1156
Zotu7216,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,16195,Polygonatum,genus,0.127
Zotu7217,33208,insect,Metazoa,kingdom,0.9991,Metazoa,,,,,,,11121122112,ddddbdddddd,2,1664871,Paraplea halei,species,0.123
Zotu7218,33656,insect,Phaeocystis,genus,NA,,,Haptophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,,NA,NA,-1,33659,Phaeocystis pouchetii,species,0.0142
Zotu7219,1,insect,root,no rank,1,,,,,,,,,,2,316219,Rhizophysa eysenhardti,species,0.1902
Zotu7220,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+13,dddIdddIddd9dd,2,28860,Pterocladiella melanoidea,species,0.1352
Zotu7221,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+12,dddddddHddd:d,2,587180,Sabinea septemcarinata,species,0.1474
Zotu7222,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1112222112,dddddddddd,2,442698,Vimineoleathesia japonica,species,0.1242
Zotu7223,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,127563,Chrysochromulina parva,species,0.1124
Zotu7224,1,insect,root,no rank,1,,,,,,,,,,2,316167,Agalma okeni,species,0.1938
Zotu7225,1,insect,root,no rank,1,,,,,,,,,,2,167815,Eurythoe complanata,species,0.1973
Zotu7226,2759,insect,Eukaryota,superkingdom,0.9997,,,,,,,,1.11222E+15,ddddddddddddXddd,2,28835,Cepaea nemoralis,species,0.1116
Zotu7227,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd;dddGddd,2,58798,Calicogorgia granulosa,species,0.1164
Zotu7228,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,132199,Lithosiini,tribe,0.1042
Zotu7229,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddZdddddbddddddddddcd,2,485435,Gelidiella fanii,species,0.1392
Zotu7230,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd;dddGddd,2,1234972,Cambarincola ingens,species,0.1164
Zotu7231,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+16,dddcdddVddddddddd,2,1512276,Cochliopodium kieliense,species,0.1246
Zotu7232,116571,insect,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,,1.11222E+14,`Ydbddddddddddd,2,85128,Neogonodactylus oerstedii,species,0.1303
Zotu7233,2759,insect,Eukaryota,superkingdom,0.9999,,,,,,,,1.11222E+15,dddddddddddddddd,2,880412,Phytophthora gregata,species,0.0985
Zotu7234,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddbddddddddddd,2,1842846,Nassarius mendicus,species,0.1612
Zotu7235,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,1928771,Hemithyrsocera marginalis,species,0.1352
Zotu7236,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,dddd[dd\ddddddd,2,1618135,Salifa motokawai,species,0.149
Zotu7237,2759,insect,Eukaryota,superkingdom,0.9813,,,,,,,,1.11222E+11,ddd?ddd\dddb,2,1162617,Hediste diadroma,species,0.1287
Zotu7238,1,insect,root,no rank,1,,,,,,,,,,2,283554,Polymastia invaginata,species,0.1598
Zotu7239,1,insect,root,no rank,1,,,,,,,,,,2,1601828,Mycetophila lunata,species,0.1808
Zotu7240,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,1928771,Hemithyrsocera marginalis,species,0.1221
Zotu7241,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,16195,Polygonatum,genus,0.1213
Zotu7242,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,ddd4ddd\ddd,2,143008,Pterocladiella bartlettii,species,0.1099
Zotu7243,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,603499,Baetis rusticans,species,0.1848
Zotu7244,2759,insect,Eukaryota,superkingdom,0.9678,,,,,,,,1.11111E+23,dddaddddd6ddddddddddddda,2,1941442,Conasprella jaspidea pealii,subspecies,0.1238
Zotu7245,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+13,dddIdddIddd9dd,2,1202166,Stenus canaliculatus,species,0.1515
Zotu7246,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,2039677,Antireicheia tsitsikamae,species,0.1002
Zotu7247,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1042120,Acrochaetium moniliforme,species,0.1368
Zotu7248,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddddddddcdddddddddddd,2,1792818,Helminthocladia densa,species,0.1632
Zotu7249,33634,insect,Stramenopiles,no rank,1,,,,,,,,1.11222E+14,\dddddddddddddd,2,251232,Bombina variegata scabra,subspecies,0.1425
Zotu7250,2759,insect,Eukaryota,superkingdom,0.9999,,,,,,,,1.11222E+15,adddaddAddddFddd,2,881746,Podisus brevispinus,species,0.1295
Zotu7251,1,insect,root,no rank,1,,,,,,,,,,2,1838250,Pseudolatirus discrepans,species,0.1831
Zotu7252,2759,insect,Eukaryota,superkingdom,0.9942,,,,,,,,1.11222E+18,dddddddddddddddddbc,2,490539,Cominella virgata,species,0.1067
Zotu7253,1,insect,root,no rank,1,,,,,,,,,,2,1793162,Stauridiosarsia cliffordi,species,0.1877
Zotu7254,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,85094,Nitzschia frustulum,species,0.1482
Zotu7255,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddd9ddd,2,1162617,Hediste diadroma,species,0.1311
Zotu7256,1,insect,root,no rank,1,,,,,,,,,,2,1732170,Thalestris longimana,species,0.1649
Zotu7257,1,insect,root,no rank,1,,,,,,,,,,2,589265,Paralomis pacifica,species,0.1584
Zotu7258,1,insect,root,no rank,1,,,,,,,,,,2,219150,Trichotropis insignis,species,0.1481
Zotu7259,33317,insect,Protostomia,no rank,1,Metazoa,,,,,,,2.22121E+15,dddVddddddddddcd,2,1546240,Diplocentrus silanesi,species,0.1017
Zotu7260,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,dddddddYddd,2,35122,Macrocystis pyrifera,species,0.1189
Zotu7261,2759,insect,Eukaryota,superkingdom,0.9997,,,,,,,,1111112212,dddddddddd,4,7868,Callorhinchus milii,species,0.2002
Zotu7262,2759,insect,Eukaryota,superkingdom,0.9997,,,,,,,,1.11222E+16,dddddddcddddddd_d,2,885019,Taaningichthys minimus,species,0.169
Zotu7263,2836,insect,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,,1.11222E+15,dddddddddddddddd,2,129355,Phytophthora lateralis,species,0.0953
Zotu7264,33213,insect,Bilateria,no rank,1,Metazoa,,,,,,,1.11111E+21,ddd]ddddddddddddddddGd,2,878998,Stenus flavipes,species,0.1303
Zotu7265,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,496828,Lampanella minima,species,0.1303
Zotu7266,33213,insect,Bilateria,no rank,1,Metazoa,,,,,,,1.11111E+21,ddd^ddddddddddddddddLd,2,143008,Pterocladiella bartlettii,species,0.1327
Zotu7267,33317,insect,Protostomia,no rank,1,Metazoa,,,,,,,2.22221E+16,cddddRdddddddddLd,2,121573,Rhabdomys pumilio,species,0.123
Zotu7268,1,insect,root,no rank,NA,,,,,,,,NA,NA,9,1973199,Plasmodium homocircumflexum,species,0.1874
Zotu7269,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1281577,Chorda asiatica,species,0.1221
Zotu7270,1,insect,root,no rank,1,,,,,,,,,,2,74381,Undaria pinnatifida,species,0.1632
Zotu7271,33634,insect,Stramenopiles,no rank,0.9998,,,,,,,,1.11222E+14,ZddddddddddddRd,2,125297,Bombycilla garrulus,species,0.1559
Zotu7272,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddd`ddd,2,1921448,Acroperla samueli,species,0.123
Zotu7273,116571,insect,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,,2.22222E+15,Pddddddddddddddd,2,473954,Conasprella orbignyi,species,0.1376
Zotu7274,131567,insect,cellular organisms,no rank,1,,,,,,,,111,ddd,4,143630,Paroedura picta,species,0.1929
Zotu7275,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,ddd4ddd\ddd,2,1922251,Ramicrusta monensis,species,0.1221
Zotu7276,10206,insect,Gymnolaemata,class,1,Metazoa,Bryozoa,Gymnolaemata,,,,,2.22221E+20,ddd8d[ddddddd4ddddddd,2,1666971,Lineus scandinaviensis,species,0.1339
Zotu7277,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,ddd4ddd\ddd,2,433247,Mordellistena neuwaldeggiana,species,0.1197
Zotu7278,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1553234,Cryptocephalus fulvus,species,0.1262
Zotu7279,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,ddd4ddd\ddd,2,1911541,Pterocladiella media,species,0.136
Zotu7280,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,1111112212,dddddddddd,2,5860,Plasmodium vinckei,species,0.2139
Zotu7281,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,34924,Pica pica,species,0.3022
Zotu7282,33634,insect,Stramenopiles,no rank,0.9789,,,,,,,,1.11222E+14,dddddddddddddcb,2,542832,Peronospora effusa,species,0.127
Zotu7283,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+11,dddddddddddd,2,7209,Loa loa,species,0.1149
Zotu7284,2172821,insect,Multicrustacea,superclass,1,Metazoa,Arthropoda,,,,,,1.11222E+13,dddddddddddddd,2,181848,Lycosa godeffroyi,species,0.1099
Zotu7285,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddddUddd,2,692422,Baetis phoebus,species,0.1221
Zotu7286,2759,insect,Eukaryota,superkingdom,0.9999,,,,,,,,1.11111E+21,ddd^dddddbdddddddddd`d,2,12928,Alviniconcha hessleri,species,0.136
Zotu7287,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,1610092,Melanotus amamiensis,species,0.1547
Zotu7288,33340,insect,Neoptera,infraclass,0.9815,Metazoa,Arthropoda,Insecta,,,,,2.22221E+19,Zddddd_dd;ddddbddddb,2,335531,Nerita balteata,species,0.123
Zotu7289,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddKdddddNdddddddddddd`d,2,234951,Amphidromus atricallosus,species,0.1413
Zotu7290,33213,insect,Bilateria,no rank,0.8505,Metazoa,,,,,,,1.11111E+20,dddNddddddddddddddddU,2,1838214,Chryseofusus bradneri,species,0.1401
Zotu7291,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddddaddd,2,709446,Ototyphlonemertes fila,species,0.1384
Zotu7292,2830,insect,Haptophyceae,class,1,,,Haptophyceae,,,,,1.11222E+16,ddddddddddddcdddd,2,1077844,Nigrobaetis digitatus,species,0.1295
Zotu7293,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+13,ddd[dddddddadd,2,313354,Liocarcinus depurator,species,0.1295
Zotu7294,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,dddddddWddd,2,2047715,Sperchon plumifer,species,0.1352
Zotu7295,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+13,dddddddddddddd,2,1195103,Hyalessa maculaticollis,species,0.1254
Zotu7296,2759,insect,Eukaryota,superkingdom,0.9593,,,,,,,,1.11222E+14,ddddddddddddZd`,2,16752,Houttuynia cordata,species,0.1238
Zotu7297,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd4dddcddd,2,1421144,Olivella baetica,species,0.1278
Zotu7298,1,insect,root,no rank,1,,,,,,,,,,2,1793162,Stauridiosarsia cliffordi,species,0.1983
Zotu7299,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1077844,Nigrobaetis digitatus,species,0.1409
Zotu7300,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddZdddddZddddddddddddXd,2,1375441,Notiosterrha triglypta,species,0.1173
Zotu7301,1,insect,root,no rank,1,,,,,,,,,,2,1277934,Lithothamnion corallioides,species,0.181
Zotu7302,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,1111112212,dddddddddd,2,379413,Leucocytozoon majoris,species,0.1571
Zotu7303,2759,insect,Eukaryota,superkingdom,0.9999,,,,,,,,1.11222E+15,bddd_dd:ddddGddd,2,411429,Anelosimus jucundus,species,0.0997
Zotu7304,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+17,dddddddddddddddddd,2,37710,Lepas anatifera,species,0.1407
Zotu7305,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,ddddddddddddcdddddd,2,1421151,Scabrotrophon maltzani,species,0.1287
Zotu7306,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,1793162,Stauridiosarsia cliffordi,species,0.1803
Zotu7307,1,insect,root,no rank,1,,,,,,,,,,2,122625,Blasia pusilla,species,0.1569
Zotu7308,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddddddddcdddddddddddd,2,1479093,Gastroclonium reflexum,species,0.1514
Zotu7309,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1042120,Acrochaetium moniliforme,species,0.1409
Zotu7310,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,1174609,Goniobranchus vibratus,species,0.1205
Zotu7311,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,1517492,Globodera ellingtonae,species,0.2813
Zotu7312,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+17,ddddddddddddPddYdd,2,708502,Typhis coronatus,species,0.114
Zotu7313,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,137763,Laurencia obtusa,species,0.0289
Zotu7314,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,1111112212,dddddddddd,2,379413,Leucocytozoon majoris,species,0.1808
Zotu7315,1,insect,root,no rank,1,,,,,,,,,,2,1052528,Aphelenchoides fujianensis,species,0.1854
Zotu7316,2759,insect,Eukaryota,superkingdom,0.8545,,,,,,,,1.11222E+15,cdddddddddWdSddU,2,6526,Biomphalaria glabrata,species,0.1099
Zotu7317,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,ddddddddddd,2,1587252,Dorcatoma punctulata,species,0.1174
Zotu7318,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,72701,Septaria porcellana,species,0.1539
Zotu7319,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,2078667,Ptilophora spongiophila,species,0.1339
Zotu7320,1,insect,root,no rank,1,,,,,,,,,,2,149955,Partula mirabilis,species,0.1626
Zotu7321,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddCddddd[ddddddddddad,2,28860,Pterocladiella melanoidea,species,0.1368
Zotu7322,1,insect,root,no rank,1,,,,,,,,,,2,1793162,Stauridiosarsia cliffordi,species,0.1784
Zotu7323,6656,insect,Arthropoda,phylum,0.982,Metazoa,Arthropoda,,,,,,2.22221E+17,Zdddddcdddddd_dddb,2,42467,Thraustochytrium aureum,species,0.1307
Zotu7324,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddbdddddUdddddddddddd]d,2,926314,Sulawesidrobia posoensis,species,0.1327
Zotu7325,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,216823,Skeletonema menzellii,species,0.1213
Zotu7326,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,35146,Pyropia leucosticta,species,0.1254
